country,year,canonical_name,category,gap_type,diagnosis,raw_row_match,raw_row_amount,raw_row_file,action,series_amount,prev_amount,next_amount
UK,2020,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2021,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2023,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2024,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,0.0
UK,2025,Arts and Humanities Research Council (AHRC),science_agency,ok,,,,,none,0.0,0.0,
UK,2004,Innovate UK,innovation_instruments,ok,,,,,none,0.0,,0.0
UK,2005,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2006,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,100000000.0
UK,2007,Innovate UK,innovation_instruments,outlier,"Amount 100,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,100000000.0,0.0,0.0
UK,2008,Innovate UK,innovation_instruments,ok,,,,,none,0.0,100000000.0,0.0
UK,2009,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2010,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2011,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2012,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2013,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2014,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2015,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2016,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2017,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2018,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2020,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,700000000.0
UK,2021,Innovate UK,innovation_instruments,outlier,"Amount 700,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,700000000.0,0.0,0.0
UK,2023,Innovate UK,innovation_instruments,ok,,,,,none,0.0,700000000.0,0.0
UK,2024,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2025,Innovate UK,innovation_instruments,ok,,,,,none,0.0,0.0,
UK,1993,Research England (RE),higher_education,ok,,,,,none,0.0,,0.0
UK,1994,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,1996,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,1998,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,1999,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2003,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2004,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2005,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2006,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2007,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2008,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2009,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2010,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2011,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2012,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2013,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2014,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2015,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2016,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2017,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2018,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2020,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2021,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2023,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2024,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,0.0
UK,2025,Research England (RE),higher_education,ok,,,,,none,0.0,0.0,
UK,1999,Science Budget,rd_programme,ok,,,,,none,0.0,,0.0
UK,2003,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,500000000.0
UK,2004,Science Budget,rd_programme,outlier,"Amount 500,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,500000000.0,0.0,0.0
UK,2005,Science Budget,rd_programme,ok,,,,,none,0.0,500000000.0,0.0
UK,2006,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2007,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2008,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2009,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,600000000.0
UK,2010,Science Budget,rd_programme,outlier,"Amount 600,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,600000000.0,0.0,0.0
UK,2011,Science Budget,rd_programme,ok,,,,,none,0.0,600000000.0,0.0
UK,2012,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,400000000.0
UK,2013,Science Budget,rd_programme,outlier,"Amount 400,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,400000000.0,0.0,0.0
UK,2014,Science Budget,rd_programme,ok,,,,,none,0.0,400000000.0,0.0
UK,2015,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2016,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2017,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2018,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2020,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2021,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2023,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2024,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2025,Science Budget,rd_programme,ok,,,,,none,0.0,0.0,
UK,2020,Public R&D Investment,rd_programme,ok,,,,,none,0.0,,0.0
UK,2021,Public R&D Investment,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2023,Public R&D Investment,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2024,Public R&D Investment,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2025,Public R&D Investment,rd_programme,ok,,,,,none,0.0,0.0,
UK,2021,Core Research,rd_programme,ok,,,,,none,0.0,,0.0
UK,2023,Core Research,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2024,Core Research,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2025,Core Research,rd_programme,ok,,,,,none,0.0,0.0,
UK,2021,Advanced Nuclear Fund,innovation_instruments,ok,,,,,none,385000000.0,,0.0
UK,2023,Advanced Nuclear Fund,innovation_instruments,ok,,,,,none,0.0,385000000.0,0.0
UK,2024,Advanced Nuclear Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2025,Advanced Nuclear Fund,innovation_instruments,ok,,,,,none,0.0,0.0,
UK,2021,Advanced Research and Invention Agency,innovation_instruments,ok,,,,,none,800000000.0,,0.0
UK,2023,Advanced Research and Invention Agency,innovation_instruments,ok,,,,,none,0.0,800000000.0,0.0
UK,2024,Advanced Research and Invention Agency,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
UK,2025,Advanced Research and Invention Agency,innovation_instruments,ok,,,,,none,0.0,0.0,
UK,2023,Exascale supercomputer and Artificial Intelligence Research Resource,innovation_instruments,ok,,,,,none,900000000.0,,0.0
UK,2024,Exascale supercomputer and Artificial Intelligence Research Resource,innovation_instruments,ok,,,,,none,0.0,900000000.0,0.0
UK,2025,Exascale supercomputer and Artificial Intelligence Research Resource,innovation_instruments,ok,,,,,none,0.0,0.0,
UK,2024,Life Sciences Manufacturing Funding,innovation_instruments,ok,,,,,none,70000000.0,,0.0
UK,2025,Life Sciences Manufacturing Funding,innovation_instruments,ok,,,,,none,0.0,70000000.0,
UK,2017,National Productivity Investment Fund,rd_programme,ok,,,,,none,425000000.0,,820000000.0
UK,2018,National Productivity Investment Fund,rd_programme,ok,,,,,none,820000000.0,425000000.0,0.0
UK,2020,National Productivity Investment Fund,rd_programme,ok,,,,,none,0.0,820000000.0,0.0
UK,2021,National Productivity Investment Fund,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2023,National Productivity Investment Fund,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2024,National Productivity Investment Fund,rd_programme,ok,,,,,none,0.0,0.0,0.0
UK,2025,National Productivity Investment Fund,rd_programme,ok,,,,,none,0.0,0.0,
UK,2018,Quantum Technologies Development and Commercialisation Fund,innovation_instruments,outlier,"Amount 235,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",,,,verify,235000000.0,,0.0
UK,2020,Quantum Technologies Development and Commercialisation Fund,innovation_instruments,ok,,,,,none,0.0,235000000.0,0.0
UK,2021,Quantum Technologies Development and Commercialisation Fund,innovation_instruments,ok,,,,,none,0.0,0.0,0.0
