canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
Háskólinn á Akureyri (University of Akureyri),higher_education,2021,2021 s0726-f_I.pdf,Háskólinn á Akureyri,3724300.0,University of Akureyri,0,1725,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2022,2022 s0286-f_I.pdf,Háskólinn á Akureyri,4091900.0,University of Akureyri,0,1832,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2024,2024 s0854-f_I.pdf,Háskólinn á Akureyri,4659.6,University of Akureyri,0,1969,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2024,2024 s0854-f_I.pdf,Háskólinn á Akureyri,4301500.0,University of Akureyri,0,1984,True
Háskólinn á Akureyri (University of Akureyri),higher_education,2025,2025 s0411-f_I.pdf,Háskólinn á Akureyri,5847.5,University of Akureyri,0,2086,True
Háskólinn á Bifröst (University of Bifröst),higher_education,2021,2021 s0726-f_I.pdf,Háskólinn á Bifröst,504000.0,Universities and Research Activities,0,1741,True
Háskólinn á Bifröst (University of Bifröst),higher_education,2022,2022 s0286-f_I.pdf,Háskólinn á Bifröst,684500.0,University of Bifröst,0,1835,True
Háskólinn á Bifröst (University of Bifröst),higher_education,2022,2022 s0286-f_I.pdf,Háskólinn á Bifröst,685000.0,Universities and Research Activities,0,1855,True
Háskólinn á Bifröst (University of Bifröst),higher_education,2023,2023 s0881-f_I.pdf,"Háskólinn á Bifröst - rannsóknir, þróunarv. og ráðgjöf",223000.0,Universities and Research Activities,0,1919,True
Háskólinn á Bifröst (University of Bifröst),higher_education,2023,2023 s0881-f_I.pdf,Háskólinn á Bifröst,685000.0,Universities and Research Activities,0,1920,True
Háskólinn á Bifröst (University of Bifröst),higher_education,2024,2024 s0854-f_I.pdf,Háskólinn á Bifröst,750000.0,Universities and Research Activities,0,2004,True
Háskólinn á Bifröst (University of Bifröst),higher_education,2025,2025 s0411-f_I.pdf,Háskólinn á Bifröst ses.,20000.0,"Innovation, Competition and Knowledge Fields",0,2128,True
Háskólinn í Reykjavík (Reykjavik University),higher_education,2021,2021 s0726-f_I.pdf,Háskólinn í Reykjavík,3666000.0,Universities and Research Activities,0,1742,True
