country,year,section_code,section_name_en,program_code,program_description,line_description,amount_local,currency,rd_category,pillar,decision,confidence,source_file,page_number
Denmark,1981,§20,Ministry of Education,09.04,Den europæiske rumorganisation (ESA),09.04 Den europæiske rumorganisation (ESA),56860000,DKK,institution_funding,Institutional,review,0.99,1981 19801_L1_som_vedtaget.pdf,119
Denmark,1980,§20,Ministry of Education,09.04,Den europæiske rumorganisation (ESA),09.04 Den europæiske rumorganisation (ESA),49440000,DKK,institution_funding,Institutional,review,0.99,1980 19792_L1_som_vedtaget.pdf,112
Denmark,1984,§20,Ministry of Education,51.01,Medlemsbidrag til de obligatoriske programmer under den,51.01 Medlemsbidrag til de obligatoriske programmer under den,40600000,DKK,institution_funding,Institutional,review,0.9,1984 19832_L1_som_vedtaget.pdf,140
Denmark,1983,§20,Ministry of Education,51.01,Medlemsbidrag til de obligatoriske programmer under den,51.01 Medlemsbidrag til de obligatoriske programmer under den,36000000,DKK,institution_funding,Institutional,review,0.9,1983 19821_L1_som_vedtaget.pdf,114
Denmark,1982,§20,Ministry of Education,51.01,Medlemsbidrag til de obligatoriske programmer under den,51.01 Medlemsbidrag til de obligatoriske programmer under den,32000000,DKK,institution_funding,Institutional,review,0.9,1982 19812_L1_som_vedtaget.pdf,112
Denmark,1981,§20,Ministry of Education,51.01,Medlemsbidrag til de obligatoriske programmer under den,51.01 Medlemsbidrag til de obligatoriske programmer under den,27200000,DKK,institution_funding,Institutional,review,0.9,1981 19801_L1_som_vedtaget.pdf,119
Denmark,1980,§20,Ministry of Education,51.01,Medlemsbidrag til de obligatoriske programmer under den,51.01 Medlemsbidrag til de obligatoriske programmer under den,24100000,DKK,institution_funding,Institutional,review,0.9,1980 19792_L1_som_vedtaget.pdf,112
Denmark,1976,§17,Ministry of Trade,1.12,Atomenergikommissionen,1.12 Atomenergikommissionen,8751000,DKK,possible_rd,Ambiguous,review,0.99,1976 19751_L100_som_vedtaget.pdf,93
Denmark,1983,§20,Ministry of Education,53.01,Støtte af internationale samarbejdsprojekter inden for rum-,53.01 Støtte af internationale samarbejdsprojekter inden for rum-,5590000,DKK,institution_funding,Institutional,review,0.95,1983 19821_L1_som_vedtaget.pdf,114
Denmark,1980,§20,Ministry of Education,53.01,Støtte af internationale samarbejdsprojekter inden for rum-,53.01 Støtte af internationale samarbejdsprojekter inden for rum-,5040000,DKK,institution_funding,Institutional,review,0.95,1980 19792_L1_som_vedtaget.pdf,112
Denmark,1979,§20,Ministry of Education,53.01,Støtte af internationale samarbejdsprojekter inden for rum-,53.01 Støtte af internationale samarbejdsprojekter inden for rum-,4260000,DKK,institution_funding,Institutional,review,0.95,1979 9781_L1_som_vedtaget.pdf,110
Denmark,1983,§28,Ministry of Labour,01.02,Arbejdsdirektoratet,01.02 Arbejdsdirektoratet,4250000,DKK,direct_rd,Direct R&D,review,0.99,1983 19821_L1_som_vedtaget.pdf,151
Denmark,1975,§17,Ministry of Trade,3.21,Teknologirådet og Statens Tekniske Prøvenævn,3.21 Teknologirådet og Statens Tekniske Prøvenævn,4020000,DKK,innovation_system,Innovation,include,0.99,1975 19742_L1_som_vedtaget.pdf,97
Denmark,1983,§28,Ministry of Labour,53.01,Tilskud til forskningsprojekter 54.01. Erstatning under ophold i erhvervspraktik o.lign. (tekstanm.,53.01 Tilskud til forskningsprojekter 54.01. Erstatning under ophold i erhvervspraktik o.lign. (tekstanm.,4000000,DKK,direct_rd,Direct R&D,review,0.99,1983 19821_L1_som_vedtaget.pdf,151
Denmark,1981,§3.01,"Holte Børnehaveseminarium, «Frederikslund«",70.08,Projektering og igangsætning af nye arbejder ved universite-,70.08 Projektering og igangsætning af nye arbejder ved universite-,3200000,DKK,possible_rd,Ambiguous,review,0.9,1981 19801_L1_som_vedtaget.pdf,122
Denmark,1984,§28,Ministry of Labour,01.02,Arbejdsdirektoratet,01.02 Arbejdsdirektoratet,2324000,DKK,direct_rd,Direct R&D,review,0.99,1984 19832_L1_som_vedtaget.pdf,186
Denmark,1976,§17,Ministry of Trade,70.01,Atomenergikommissionen 20.02. Forskellige tilsyns- og registreringsorganer:,70.01 Atomenergikommissionen 20.02. Forskellige tilsyns- og registreringsorganer:,1700000,DKK,possible_rd,Ambiguous,review,0.9,1976 19751_L100_som_vedtaget.pdf,96
Denmark,1975,§20,Ministry of Education,61.01,Danmarks tilskud til Den internationale Atomenergiorganisa-,61.01 Danmarks tilskud til Den internationale Atomenergiorganisa-,1450000,DKK,possible_rd,Ambiguous,review,0.99,1975 19742_L1_som_vedtaget.pdf,122
Denmark,1976,§17,Ministry of Trade,51.01,"Handelsflådens velfærdsråd, L 188 1948","51.01 Handelsflådens velfærdsråd, L 188 1948",1000000,DKK,possible_rd,Ambiguous,review,0.9,1976 19751_L100_som_vedtaget.pdf,93
Denmark,1978,§17,Ministry of Trade,53.01,Husholdningsorganisationernes konsulentvirksomhed 3.21. Teknologirådet og Statens Tekniske Prøvenævn:,53.01 Husholdningsorganisationernes konsulentvirksomhed 3.21. Teknologirådet og Statens Tekniske Prøvenævn:,825000,DKK,innovation_system,Innovation,review,0.9,1978 19771_L101_som_vedtaget.pdf,81
Denmark,1977,§17,Ministry of Trade,53.01,Husholdningsorganisationernes konsulentvirksomhed 3.21. Teknologirådet og Statens Tekniske Prøvenævn:,53.01 Husholdningsorganisationernes konsulentvirksomhed 3.21. Teknologirådet og Statens Tekniske Prøvenævn:,800000,DKK,innovation_system,Innovation,review,0.9,1977 19762_L1_som_vedtaget.pdf,88
Denmark,1984,§21,Ministry of Cultural Affairs,02.06,Tilskud til forskningsbiblioteksformål m.v,02.06 Tilskud til forskningsbiblioteksformål m.v,210600,DKK,direct_rd,Direct R&D,review,0.99,1984 19832_L1_som_vedtaget.pdf,148
Denmark,1983,§20,Ministry of Education,53.11,"Stipendiàter på Holly Royde College, Manchester University","53.11 Stipendiàter på Holly Royde College, Manchester University",150100,DKK,possible_rd,Ambiguous,include,0.9,1983 19821_L1_som_vedtaget.pdf,102
Denmark,1978,§10,Ministry of Foreign Affairs,52.03,Center for Udviklingsforskning 2. Internationale organisationer.,52.03 Center for Udviklingsforskning 2. Internationale organisationer.,789476200,DKK,direct_rd,Direct R&D,review,0.9,1978 19771_L101_som_vedtaget.pdf,40
Denmark,1976,§10,Ministry of Foreign Affairs,52.03,Institut for Udviklingsforskning 2. Internationale organisationer.,52.03 Institut for Udviklingsforskning 2. Internationale organisationer.,632286400,DKK,direct_rd,Direct R&D,review,0.9,1976 19751_L100_som_vedtaget.pdf,40
Denmark,1977,§10,Ministry of Foreign Affairs,52.03,Center for Udviklingsforskning,52.03 Center for Udviklingsforskning,621916400,DKK,direct_rd,Direct R&D,review,0.9,1977 19762_L1_som_vedtaget.pdf,39
Denmark,1980,§9,Ministry for Greenland,07.07,Andre videnskabelige undersøgelser,07.07 Andre videnskabelige undersøgelser,366448300,DKK,direct_rd,Direct R&D,include,0.9,1980 19792_L1_som_vedtaget.pdf,33
Denmark,1979,§14,Ministry of Housing,73.01,Afdrag på prioriteter 73.000,73.01 Afdrag på prioriteter 73.000,362190000,DKK,direct_rd,Direct R&D,review,0.85,1979 9781_L1_som_vedtaget.pdf,59
Denmark,1981,§9,Ministry for Greenland,07.07,Andre videnskabelige undersøgelser,07.07 Andre videnskabelige undersøgelser,362067400,DKK,direct_rd,Direct R&D,include,0.9,1981 19801_L1_som_vedtaget.pdf,42
Denmark,1976,§14,Ministry of Housing,73.01,Afdrag på prioriteter Tekstanmærkninger.,73.01 Afdrag på prioriteter Tekstanmærkninger.,344800000,DKK,direct_rd,Direct R&D,review,0.85,1976 19751_L100_som_vedtaget.pdf,65
Denmark,1976,§14,Ministry of Housing,52.05,Forbedring af beboelsesejendomme LB 483 1975,52.05 Forbedring af beboelsesejendomme LB 483 1975,344800000,DKK,direct_rd,Direct R&D,review,0.85,1976 19751_L100_som_vedtaget.pdf,66
Denmark,1975,§14,Ministry of Housing,72.01,Afdrag på prioritetsgæld Tekstanmærkninger.,72.01 Afdrag på prioritetsgæld Tekstanmærkninger.,344200000,DKK,direct_rd,Direct R&D,review,0.85,1975 19742_L1_som_vedtaget.pdf,68
Denmark,1975,§14,Ministry of Housing,62.04,"Støtte i forbindelse med afholdte udgifter til merværdiafgift,","62.04 Støtte i forbindelse med afholdte udgifter til merværdiafgift,",344200000,DKK,direct_rd,Direct R&D,review,0.85,1975 19742_L1_som_vedtaget.pdf,69
Denmark,1977,§14,Ministry of Housing,73.01,Afdrag på prioriteter Tekstanmærkninger.,73.01 Afdrag på prioriteter Tekstanmærkninger.,337900000,DKK,direct_rd,Direct R&D,review,0.85,1977 19762_L1_som_vedtaget.pdf,64
Denmark,1975,§19,Ministry of Foreign Affairs,62.03,"Institut for Udviklingsforskning 2, Internationale organisationer.","62.03 Institut for Udviklingsforskning 2, Internationale organisationer.",327851000,DKK,direct_rd,Direct R&D,review,0.9,1975 19742_L1_som_vedtaget.pdf,40
Denmark,1983,§9,Ministry for Greenland,07.07,Andre videnskabelige undersøgelser,07.07 Andre videnskabelige undersøgelser,325330000,DKK,direct_rd,Direct R&D,include,0.9,1983 19821_L1_som_vedtaget.pdf,33
Denmark,1983,§17,Ministry of Trade,52.01,"Teknologisk Service, L 142 1973","52.01 Teknologisk Service, L 142 1973",319724500,DKK,innovation_system,Innovation,include,0.85,1983 19821_L1_som_vedtaget.pdf,85
Denmark,1979,§9,Ministry for Greenland,07.07,Andre videnskabelige undersøgelser,07.07 Andre videnskabelige undersøgelser,307753400,DKK,direct_rd,Direct R&D,include,0.9,1979 9781_L1_som_vedtaget.pdf,33
Denmark,1982,§17,Ministry of Trade,52.01,"Teknologisk Service, L 142 1973","52.01 Teknologisk Service, L 142 1973",304100000,DKK,innovation_system,Innovation,include,0.85,1982 19812_L1_som_vedtaget.pdf,83
Denmark,1981,§17,Ministry of Trade,52.01,"Teknologisk Service, L 142 1973","52.01 Teknologisk Service, L 142 1973",259200000,DKK,innovation_system,Innovation,include,0.85,1981 19801_L1_som_vedtaget.pdf,91
Denmark,1978,§14,Ministry of Housing,73.01,Afdrag på prioriteter 73.000,73.01 Afdrag på prioriteter 73.000,254825000,DKK,direct_rd,Direct R&D,review,0.85,1978 19771_L101_som_vedtaget.pdf,61
Denmark,1978,§14,Ministry of Housing,52.07,Energibesparende foranstaltninger vedrørende erhvervs-,52.07 Energibesparende foranstaltninger vedrørende erhvervs-,254825000,DKK,direct_rd,Direct R&D,review,0.85,1978 19771_L101_som_vedtaget.pdf,62
Denmark,1978,§9,Ministry for Greenland,7.07,Andre videnskabelige undersøgelser,7.07 Andre videnskabelige undersøgelser,245355000,DKK,direct_rd,Direct R&D,include,0.9,1978 19771_L101_som_vedtaget.pdf,38
Denmark,1978,§17,Ministry of Trade,3.21,Tilskud 52.01. Teknologisk Service L 142 1973,3.21 Tilskud 52.01. Teknologisk Service L 142 1973,227980000,DKK,innovation_system,Innovation,review,0.95,1978 19771_L101_som_vedtaget.pdf,82
Denmark,1980,§17,Ministry of Trade,52.01,"Teknologisk Service, L 142 1973","52.01 Teknologisk Service, L 142 1973",181000000,DKK,innovation_system,Innovation,include,0.85,1980 19792_L1_som_vedtaget.pdf,83
Denmark,1984,§9,Ministry for Greenland,07.07,Andre videnskabelige undersøgelser,07.07 Andre videnskabelige undersøgelser,170740000,DKK,direct_rd,Direct R&D,include,0.9,1984 19832_L1_som_vedtaget.pdf,38
Denmark,1975,§11,Ministry of Agriculture,2.31,Tilsynet med de private skQvel),2.31 Tilsynet med de private skQvel),162943100,DKK,direct_rd,Direct R&D,review,0.9,1975 19742_L1_som_vedtaget.pdf,47
Denmark,1976,§17,Ministry of Trade,52.01,"Teknologisk Service, L 142 1973","52.01 Teknologisk Service, L 142 1973",151467000,DKK,innovation_system,Innovation,include,0.85,1976 19751_L100_som_vedtaget.pdf,95
Denmark,1975,§17,Ministry of Trade,62.01,"Teknologisk Service, L 142 1973","62.01 Teknologisk Service, L 142 1973",138899000,DKK,innovation_system,Innovation,include,0.85,1975 19742_L1_som_vedtaget.pdf,97
Denmark,1978,§17,Ministry of Trade,52.01,Teknologisk Service L 142 1973,52.01 Teknologisk Service L 142 1973,135099000,DKK,innovation_system,Innovation,include,0.85,1978 19771_L101_som_vedtaget.pdf,82
Denmark,1984,§29,Energiministeriet,52.01,Energibesparende foranstaltninger i forbindelse med in-,52.01 Energibesparende foranstaltninger i forbindelse med in-,111500000,DKK,direct_rd,Direct R&D,review,0.85,1984 19832_L1_som_vedtaget.pdf,192
Denmark,1983,§29,Energiministeriet,53.03,Udbygning af dansk energiforskning og -udvikling,53.03 Udbygning af dansk energiforskning og -udvikling,110700000,DKK,direct_rd,Direct R&D,include,0.85,1983 19821_L1_som_vedtaget.pdf,156
Denmark,1980,§9,Ministry for Greenland,07.07,Andre videnskabelige undersøgelser,07.07 Andre videnskabelige undersøgelser,65414000,DKK,direct_rd,Direct R&D,include,0.9,1980 19792_L1_som_vedtaget.pdf,33
Denmark,1979,§10,Ministry of Foreign Affairs,52.03,Center for Udviklingsforskning 02. Internationale organisationer,52.03 Center for Udviklingsforskning 02. Internationale organisationer,57239400,DKK,direct_rd,Direct R&D,review,0.9,1979 9781_L1_som_vedtaget.pdf,36
Denmark,1984,§11,Ministry of Agriculture,03.41,Forskellige tilskud vedr. forskning og forsøg,03.41 Forskellige tilskud vedr. forskning og forsøg,56742000,DKK,direct_rd,Direct R&D,review,0.95,1984 19832_L1_som_vedtaget.pdf,50
Denmark,1980,§29,Energiministeriet,02.01,Energistyrelsen,02.01 Energistyrelsen,56000000,DKK,direct_rd,Direct R&D,review,0.95,1980 19792_L1_som_vedtaget.pdf,152
Denmark,1978,§9,Ministry for Greenland,7.07,Andre videnskabelige undersøgelser,7.07 Andre videnskabelige undersøgelser,55520000,DKK,direct_rd,Direct R&D,include,0.9,1978 19771_L101_som_vedtaget.pdf,38
Denmark,1978,§17,Ministry of Trade,53.01,Udbygning af dansk energiforskning - u d v i k l i n g,53.01 Udbygning af dansk energiforskning - u d v i k l i n g,54250000,DKK,direct_rd,Direct R&D,include,0.85,1978 19771_L101_som_vedtaget.pdf,83
Denmark,1981,§9,Ministry for Greenland,07.07,Andre videnskabelige undersøgelser,07.07 Andre videnskabelige undersøgelser,53700000,DKK,direct_rd,Direct R&D,include,0.9,1981 19801_L1_som_vedtaget.pdf,42
Denmark,1983,§11,Ministry of Agriculture,03.41,Forskellige tilskud vedr. forskning og forsøg,03.41 Forskellige tilskud vedr. forskning og forsøg,51370000,DKK,direct_rd,Direct R&D,review,0.95,1983 19821_L1_som_vedtaget.pdf,42
Denmark,1975,§11,Ministry of Agriculture,3.01,Statens forsøgsvirksomhed i plantekultur,3.01 Statens forsøgsvirksomhed i plantekultur,46900000,DKK,direct_rd,Direct R&D,include,0.9,1975 19742_L1_som_vedtaget.pdf,47
Denmark,1979,§9,Ministry for Greenland,07.07,Andre videnskabelige undersøgelser,07.07 Andre videnskabelige undersøgelser,46530000,DKK,direct_rd,Direct R&D,include,0.9,1979 9781_L1_som_vedtaget.pdf,33
Denmark,1982,§11,Ministry of Agriculture,03.41,Forskellige tilskud vedr. forskning og forsøg,03.41 Forskellige tilskud vedr. forskning og forsøg,45070000,DKK,direct_rd,Direct R&D,review,0.95,1982 19812_L1_som_vedtaget.pdf,42
Denmark,1984,§11,Ministry of Agriculture,20.03,Forskning og forsøg,20.03 Forskning og forsøg,42903800,DKK,direct_rd,Direct R&D,review,0.8,1984 19832_L1_som_vedtaget.pdf,55
Denmark,1984,§14,Ministry of Housing,01.02,Statens Byggeforskningsinstitut,01.02 Statens Byggeforskningsinstitut,35300000,DKK,direct_rd,Direct R&D,review,0.95,1984 19832_L1_som_vedtaget.pdf,72
Denmark,1984,§14,Ministry of Housing,01.02,Statens Byggeforskningsinstitut,01.02 Statens Byggeforskningsinstitut,35300000,DKK,direct_rd,Direct R&D,review,0.85,1984 19832_L1_som_vedtaget.pdf,72
Denmark,1982,§29,Energiministeriet,53.02,Tilskud til udnyttelse af nye energiteknologier (tekstanm.6),53.02 Tilskud til udnyttelse af nye energiteknologier (tekstanm.6),34600000,DKK,direct_rd,Direct R&D,include,0.9,1982 19812_L1_som_vedtaget.pdf,153
Denmark,1983,§29,Energiministeriet,53.02,Tilskud til udnyttelse af nye energiteknologier (tekstanm. 5),53.02 Tilskud til udnyttelse af nye energiteknologier (tekstanm. 5),34400000,DKK,direct_rd,Direct R&D,include,0.9,1983 19821_L1_som_vedtaget.pdf,156
Denmark,1984,§29,Energiministeriet,52.01,Energibesparende foranstaltninger i forbindelse med in-,52.01 Energibesparende foranstaltninger i forbindelse med in-,34000000,DKK,direct_rd,Direct R&D,review,0.9,1984 19832_L1_som_vedtaget.pdf,192
Denmark,1979,§14,Ministry of Housing,01.07,Forskellige tilskud,01.07 Forskellige tilskud,31832000,DKK,direct_rd,Direct R&D,review,0.95,1979 9781_L1_som_vedtaget.pdf,59
Denmark,1983,§14,Ministry of Housing,01.02,Statens Byggeforskningsinstitut,01.02 Statens Byggeforskningsinstitut,31549000,DKK,direct_rd,Direct R&D,review,0.95,1983 19821_L1_som_vedtaget.pdf,60
Denmark,1983,§14,Ministry of Housing,01.02,Statens Byggeforskningsinstitut,01.02 Statens Byggeforskningsinstitut,31549000,DKK,direct_rd,Direct R&D,review,0.85,1983 19821_L1_som_vedtaget.pdf,60
Denmark,1984,§11,Ministry of Agriculture,05.14,Tilskud til Det danske Hedeselskab,05.14 Tilskud til Det danske Hedeselskab,30108000,DKK,direct_rd,Direct R&D,review,0.9,1984 19832_L1_som_vedtaget.pdf,53
Denmark,1982,§14,Ministry of Housing,01.02,Statens Byggeforskningsinstitut,01.02 Statens Byggeforskningsinstitut,28957000,DKK,direct_rd,Direct R&D,review,0.95,1982 19812_L1_som_vedtaget.pdf,59
Denmark,1983,§11,Ministry of Agriculture,53.01,Tilskud til billiggørelse af ydelser til land- og skovbrug,53.01 Tilskud til billiggørelse af ydelser til land- og skovbrug,28199900,DKK,direct_rd,Direct R&D,review,0.9,1983 19821_L1_som_vedtaget.pdf,44
Denmark,1981,§14,Ministry of Housing,01.02,Statens Byggeforskningsinstitut,01.02 Statens Byggeforskningsinstitut,27100000,DKK,direct_rd,Direct R&D,review,0.95,1981 19801_L1_som_vedtaget.pdf,68
Denmark,1981,§14,Ministry of Housing,53.01,Almindelig virksomhed Og byplanforskning 01.03. Midlertidige kommissioner og udvalg,53.01 Almindelig virksomhed Og byplanforskning 01.03. Midlertidige kommissioner og udvalg,27100000,DKK,direct_rd,Direct R&D,review,0.85,1981 19801_L1_som_vedtaget.pdf,68
Denmark,1977,§14,Ministry of Housing,1.07,Forskellige tilskud,1.07 Forskellige tilskud,26048000,DKK,direct_rd,Direct R&D,review,0.95,1977 19762_L1_som_vedtaget.pdf,64
Denmark,1975,§14,Ministry of Housing,72.01,Afdrag på prioritetsgæld Tekstanmærkninger.,72.01 Afdrag på prioritetsgæld Tekstanmærkninger.,25526800,DKK,direct_rd,Direct R&D,review,0.9,1975 19742_L1_som_vedtaget.pdf,68
Denmark,1980,§14,Ministry of Housing,01.02,Statens Byggeforskningsinstitut,01.02 Statens Byggeforskningsinstitut,25180000,DKK,direct_rd,Direct R&D,review,0.95,1980 19792_L1_som_vedtaget.pdf,60
Denmark,1982,§29,Energiministeriet,53.04,Tilskud til efterforskning af geotermisk energi,53.04 Tilskud til efterforskning af geotermisk energi,25000000,DKK,direct_rd,Direct R&D,include,0.95,1982 19812_L1_som_vedtaget.pdf,153
Denmark,1983,§29,Energiministeriet,53.04,Tilskud til efterforskning af geotermisk energi . . . . . . . .  I.' .... l 홢,53.04 Tilskud til efterforskning af geotermisk energi . . . . . . . .  I.' .... l 홢,24700000,DKK,direct_rd,Direct R&D,review,0.8,1983 19821_L1_som_vedtaget.pdf,156
Denmark,1983,§11,Ministry of Agriculture,03.12,Statens veterinære institut for virusforskning,03.12 Statens veterinære institut for virusforskning,23668900,DKK,direct_rd,Direct R&D,include,0.9,1983 19821_L1_som_vedtaget.pdf,41
Denmark,1979,§14,Ministry of Housing,53.01,"Statens byggeforskningsinstitut 53.02. Forskning, oplysning og uddannelse (tekstanm. 1)","53.01 Statens byggeforskningsinstitut 53.02. Forskning, oplysning og uddannelse (tekstanm. 1)",23120000,DKK,direct_rd,Direct R&D,review,0.85,1979 9781_L1_som_vedtaget.pdf,59
Denmark,1976,§14,Ministry of Housing,1.07,Forskellige tilskud,1.07 Forskellige tilskud,22955000,DKK,direct_rd,Direct R&D,review,0.95,1976 19751_L100_som_vedtaget.pdf,65
Denmark,1978,§14,Ministry of Housing,1.07,Forskellige tilskud,1.07 Forskellige tilskud,22873800,DKK,direct_rd,Direct R&D,review,0.95,1978 19771_L101_som_vedtaget.pdf,61
Denmark,1982,§14,Ministry of Housing,53.01,Forskning og oplysning 01.02. Statens Byggeforskningsinstitut,53.01 Forskning og oplysning 01.02. Statens Byggeforskningsinstitut,22140001,DKK,direct_rd,Direct R&D,review,0.85,1982 19812_L1_som_vedtaget.pdf,59
Denmark,1975,§17,Ministry of Trade,73.08,"Teknologisk service, L 142 1973","73.08 Teknologisk service, L 142 1973",21400000,DKK,innovation_system,Innovation,include,0.85,1975 19742_L1_som_vedtaget.pdf,99
Denmark,1976,§14,Ministry of Housing,53.01,"Statens byggeforskningsinstitut 53.02. Forskning, oplysning og uddannelse","53.01 Statens byggeforskningsinstitut 53.02. Forskning, oplysning og uddannelse",21100000,DKK,direct_rd,Direct R&D,review,0.85,1976 19751_L100_som_vedtaget.pdf,65
Denmark,1975,§9,Ministry for Greenland,6.75,Vedligeholdelse af havneanlæg m. v,6.75 Vedligeholdelse af havneanlæg m. v,20569500,DKK,direct_rd,Direct R&D,review,0.9,1975 19742_L1_som_vedtaget.pdf,34
