dataset,country,year,series_name,canonical_name,category,research_role,research_role_note,observation_status,gap_type,amount_local,unit,currency,item_type,source_file,page_number,pdf_path,full_text_cache,line_description_en,traceability_status,trace_excerpt,diagnosis,action,series_notes
institutional_panel,New Zealand,2010,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,46755000.0,dollar,NZD,line_item,2010_Appropriation Estimates Act.pdf,52.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2010_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_eea4568a36b9__2010_Appropriation_Estimates_Act.txt.gz,Marsden Fund,verified_against_compiled_series,"and Services Research | 138,407 | Marsden Fund | 46,755 | National Measurement | Standards",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2011,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,46755000.0,dollar,NZD,line_item,2011_Appropriation Estimates Act.pdf,48.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2011_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_815c4695074b__2011_Appropriation_Estimates_Act.txt.gz,Marsden Fund,verified_against_compiled_series,"Services Research | 157,204 | Marsden Fund | 46,755 | National Measurement | Standards",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2012,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,46755000.0,dollar,NZD,program_total,2012_Appropriation Estimates Act.pdf,45.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2012_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_ef18c8184c27__2012_Appropriation_Estimates_Act.txt.gz,Marsden Fund,verified_against_compiled_series,"Services Research | 177,715 | Marsden Fund | 46,755 | National Measurement | Standards",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2013,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,51755000.0,dollar,NZD,line_item,2013_Appropriation Estimates Act.pdf,45.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2013_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_f7828e074f81__2013_Appropriation_Estimates_Act.txt.gz,Marsden Fund,verified_against_compiled_series,"Services Research | 61,060 | Marsden Fund | 51,755 | National Measurement | Standards",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2014,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,52383000.0,dollar,NZD,line_item,2014_Appropriation Estimates Act.pdf,30.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2014_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_b6ba75466563__2014_Appropriation_Estimates_Act.txt.gz,Marsden Fund,verified_against_compiled_series,"Research | 58,989 | Marsden Fund | 52,383 | National Measurement Standards | 5,764",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2015,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,53627000.0,dollar,NZD,program_total,2015_Appropriation Estimates Act.pdf,8.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2015_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_5178008fefe9__2015_Appropriation_Estimates_Act.txt.gz,Science and Innovation: Marsden Fund,verified_against_compiled_series,"Manufacturing and Services Research | 64,040 | Science and Innovation: Marsden Fund | 53,627 | Schedule 1 | Appropriation (2015/16 Estimates) Act 2015",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2016,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,57755000.0,dollar,NZD,program_total,2016_Appropriation Estimates Act.pdf,8.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2016_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_46a192ff6d77__2016_Appropriation_Estimates_Act.txt.gz,Marsden Fund,verified_against_compiled_series,"Fund | 87,175 | Science and Innovation: Marsden Fund | 57,755 | Science and Innovation: National | Measurement Standards",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2017,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,63755000.0,dollar,NZD,program_total,2017_Appropriation Estimates Act.pdf,8.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2017_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_6a346dcfa253__2017_Appropriation_Estimates_Act.txt.gz,Marsden Fund,verified_against_compiled_series,"Fund | 92,986 | Science and Innovation: Marsden Fund | 63,755 | Science and Innovation: National | Measurement Standards",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2018,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,70545000.0,dollar,NZD,program_total,2018_Appropriation Estimates Act.pdf,9.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2018_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_396e02db9140__2018_Appropriation_Estimates_Act.txt.gz,Marsden Fund,verified_against_compiled_series,"100,641 | Research, Science and Innovation: | Marsden Fund | 70,545 | Research, Science and Innovation: | National Measurement Standards",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2019,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,78545000.0,dollar,NZD,program_total,2019_Appropriation Estimates Act.pdf,9.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2019_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_1e4f80dc63ee__2019_Appropriation_Estimates_Act.txt.gz,Marsden Fund,verified_against_compiled_series,"Research, Science and Innovation: | Endeavour Fund | 223,236 | Research, Science and Innovation: Health | Research Fund | 117,489 | Research, Science and Innovation: Marsden | Fund | 78,545 | Research, Science and Innovation: National",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2020,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,78545000.0,dollar,NZD,program_total,2020_Appropriation Estimates Act.pdf,8.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2020_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_372745993e00__2020_Appropriation_Estimates_Act.txt.gz,"Research, Science and Innovation: Marsden Fund",verified_against_compiled_series,"Research, Science and Innovation: | Endeavour Fund | 242,712 | Research, Science and Innovation: Health | Research Fund | 117,489 | Research, Science and Innovation: | Marsden Fund | 78,545 | Research, Science and Innovation:",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2021,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,78545000.0,dollar,NZD,program_total,2021_Appropriation Estimates Act.pdf,10.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2021_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_50aa5a505213__2021_Appropriation_Estimates_Act.txt.gz,Marsden Fund,verified_against_compiled_series,"117,489 | Research, Science and Innovation: | Marsden Fund | 78,545 | Research, Science and Innovation: | National Measurement Standards",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2022,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,78545000.0,dollar,NZD,program_total,2022_Appropriation Estimates Act.pdf,9.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2022_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_f44accf0bd97__2022_Appropriation_Estimates_Act.txt.gz,Marsden Fund,verified_against_compiled_series,"127,489 | Research, Science and Innovation: | Marsden Fund | 78,545 | Research, Science and Innovation: | National Measurement Standards",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2023,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,78545000.0,dollar,NZD,program_total,2023_Appropriation Estimates Act.pdf,9.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2023_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_3313b849ac51__2023_Appropriation_Estimates_Act.txt.gz,Marsden Fund,verified_against_compiled_series,"117,489 | Research, Science and Innovation: | Marsden Fund | 78,545 | Research, Science and Innovation: | National Measurement Standards",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2024,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,78545000.0,dollar,NZD,program_total,2024_Appropriation Estimates Act.pdf,9.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2024_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_03fa7bcc1884__2024_Appropriation_Estimates_Act.txt.gz,Marsden Fund,verified_against_compiled_series,"124,989 | Science, Innovation and Technology: | Marsden Fund | 78,545 | Science, Innovation and Technology: | National Measurement Standards",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2025,Marsden Fund (New Zealand),Marsden Fund (New Zealand),science_agency,partial_proxy_component,Narrow but durable competitive-funding proxy. Useful where vote totals are missing.,observed,ok,78545000.0,dollar,NZD,line_item,2025_Appropriation Estimates Act.pdf,9.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2025_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_b985008ddcba__2025_Appropriation_Estimates_Act.txt.gz,Marsden Fund,verified_against_compiled_series,"107,660 | Science, Innovation and Technology: | Marsden Fund | 78,545 | Science, Innovation and Technology: | National Measurement Standards",,none,Starts only once the fund amount is cleanly recoverable from the source tables.
institutional_panel,New Zealand,2016,Partnered Research Fund (New Zealand),Partnered Research Fund (New Zealand),rd_fund,modern_portfolio_component,Modern portfolio component for co-funded or partnered research.,observed,ok,37162000.0,dollar,NZD,program_total,2016_Appropriation Estimates Act.pdf,8.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2016_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_46a192ff6d77__2016_Appropriation_Estimates_Act.txt.gz,Partnered Research Fund,verified_against_compiled_series,"87,175 | Science and Innovation: Marsden Fund | 57,755 | Science and Innovation: National | Measurement Standards | 5,764 | Science and Innovation: Partnered | Research Fund | 37,162 | Science and Innovation: Repayable Grants",,none,
institutional_panel,New Zealand,2017,Partnered Research Fund (New Zealand),Partnered Research Fund (New Zealand),rd_fund,modern_portfolio_component,Modern portfolio component for co-funded or partnered research.,observed,ok,37161000.0,dollar,NZD,program_total,2017_Appropriation Estimates Act.pdf,8.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2017_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_6a346dcfa253__2017_Appropriation_Estimates_Act.txt.gz,Partnered Research Fund,verified_against_compiled_series,"92,986 | Science and Innovation: Marsden Fund | 63,755 | Science and Innovation: National | Measurement Standards | 5,764 | Science and Innovation: Partnered | Research Fund | 37,161 | Tourism: Marketing of New Zealand as a",,none,
institutional_panel,New Zealand,2018,Partnered Research Fund (New Zealand),Partnered Research Fund (New Zealand),rd_fund,modern_portfolio_component,Modern portfolio component for co-funded or partnered research.,observed,ok,37771000.0,dollar,NZD,program_total,2018_Appropriation Estimates Act.pdf,9.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2018_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_396e02db9140__2018_Appropriation_Estimates_Act.txt.gz,Partnered Research Fund,verified_against_compiled_series,"73,466 | Research, Science and Innovation: | Partnered Research Fund | 37,771 | Tourism: Marketing of New Zealand as a | Visitor Destination",,none,
institutional_panel,New Zealand,2019,Partnered Research Fund (New Zealand),Partnered Research Fund (New Zealand),rd_fund,modern_portfolio_component,Modern portfolio component for co-funded or partnered research.,observed,ok,39473000.0,dollar,NZD,program_total,2019_Appropriation Estimates Act.pdf,9.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2019_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_1e4f80dc63ee__2019_Appropriation_Estimates_Act.txt.gz,Partnered Research Fund,verified_against_compiled_series,"7,632 | Research, Science and Innovation: | Partnered Research Fund | 39,473 | Science and Innovation: Repayable Grants | for Start-Ups",,none,
institutional_panel,New Zealand,2020,Partnered Research Fund (New Zealand),Partnered Research Fund (New Zealand),rd_fund,modern_portfolio_component,Modern portfolio component for co-funded or partnered research.,observed,ok,33390000.0,dollar,NZD,program_total,2020_Appropriation Estimates Act.pdf,8.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2020_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_372745993e00__2020_Appropriation_Estimates_Act.txt.gz,"Research, Science and Innovation: Partnered Research Fund",verified_against_compiled_series,"Research, Science and Innovation: | Marsden Fund | 78,545 | Research, Science and Innovation: | National Measurement Standards | 8,118 | Research, Science and Innovation: | Partnered Research Fund | 33,390 | Research, Science and Innovation:",,none,
institutional_panel,New Zealand,2021,Partnered Research Fund (New Zealand),Partnered Research Fund (New Zealand),rd_fund,modern_portfolio_component,Modern portfolio component for co-funded or partnered research.,observed,ok,28656000.0,dollar,NZD,program_total,2021_Appropriation Estimates Act.pdf,10.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2021_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_50aa5a505213__2021_Appropriation_Estimates_Act.txt.gz,Partnered Research Fund,verified_against_compiled_series,"8,567 | Research, Science and Innovation: | Partnered Research Fund | 28,656 | Research, Science and Innovation: | Repayable Grants for Start-Ups",,none,
institutional_panel,New Zealand,2022,Partnered Research Fund (New Zealand),Partnered Research Fund (New Zealand),rd_fund,modern_portfolio_component,Modern portfolio component for co-funded or partnered research.,observed,ok,27888000.0,dollar,NZD,program_total,2022_Appropriation Estimates Act.pdf,9.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2022_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_f44accf0bd97__2022_Appropriation_Estimates_Act.txt.gz,Partnered Research Fund,verified_against_compiled_series,"600 | Research, Science and Innovation: | Partnered Research Fund | 27,888 | Research, Science and Innovation: | Repayable Grants for Start-Ups",,none,
institutional_panel,New Zealand,2023,Partnered Research Fund (New Zealand),Partnered Research Fund (New Zealand),rd_fund,modern_portfolio_component,Modern portfolio component for co-funded or partnered research.,observed,ok,25596000.0,dollar,NZD,program_total,2023_Appropriation Estimates Act.pdf,9.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2023_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_3313b849ac51__2023_Appropriation_Estimates_Act.txt.gz,Partnered Research Fund,verified_against_compiled_series,"1,200 | Research, Science and Innovation: | Partnered Research Fund | 25,596 | Research, Science and Innovation: | Transitional Support to Research and",,none,
institutional_panel,New Zealand,2024,Partnered Research Fund (New Zealand),Partnered Research Fund (New Zealand),rd_fund,modern_portfolio_component,Modern portfolio component for co-funded or partnered research.,observed,ok,22328000.0,dollar,NZD,program_total,2024_Appropriation Estimates Act.pdf,9.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2024_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_03fa7bcc1884__2024_Appropriation_Estimates_Act.txt.gz,Partnered Research Fund,verified_against_compiled_series,"650 | Science, Innovation and Technology: | Partnered Research Fund | 22,328 | Science, Innovation and Technology: | Student Grant",,none,
institutional_panel,New Zealand,2025,Partnered Research Fund (New Zealand),Partnered Research Fund (New Zealand),rd_fund,modern_portfolio_component,Modern portfolio component for co-funded or partnered research.,observed,ok,21178000.0,dollar,NZD,line_item,2025_Appropriation Estimates Act.pdf,9.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2025_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_b985008ddcba__2025_Appropriation_Estimates_Act.txt.gz,Partnered Research Fund,verified_against_compiled_series,"2,200 | Science, Innovation and Technology: | Partnered Research Fund | 21,178 | Science, Innovation and Technology: | Student Grant",,none,
institutional_panel,New Zealand,2017,Regional Research Institutes,Regional Research Institutes,science_agency,modern_portfolio_component,Modern portfolio component with narrower regional scope.,observed,ok,23584000.0,dollar,NZD,program_total,2017_Appropriation Estimates Act.pdf,9.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2017_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_6a346dcfa253__2017_Appropriation_Estimates_Act.txt.gz,Regional Research Institutes,verified_against_compiled_series,"1,000 | Energy and Resources: International | Energy Agency Contribution | 150 | Science and Innovation: Catalyst Fund | 13,351 | Science and Innovation: Regional | Research Institutes | 23,584 | Tourism Infrastructure Fund",,none,These institutes focus on regional research and development initiatives.
institutional_panel,New Zealand,2018,Regional Research Institutes,Regional Research Institutes,science_agency,modern_portfolio_component,Modern portfolio component with narrower regional scope.,observed,ok,20000000.0,dollar,NZD,program_total,2018_Appropriation Estimates Act.pdf,10.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2018_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_396e02db9140__2018_Appropriation_Estimates_Act.txt.gz,Regional Research Institutes,verified_against_compiled_series,"8,251 | Research, Science and Innovation: | Regional Research Institutes | 20,000 | Tourism Infrastructure Fund | 45,000",,none,These institutes focus on regional research and development initiatives.
institutional_panel,New Zealand,2019,Regional Research Institutes,Regional Research Institutes,science_agency,modern_portfolio_component,Modern portfolio component with narrower regional scope.,observed,ok,22408000.0,dollar,NZD,program_total,2019_Appropriation Estimates Act.pdf,10.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2019_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_1e4f80dc63ee__2019_Appropriation_Estimates_Act.txt.gz,Regional Research Institutes,verified_against_compiled_series,"17,451 | Research, Science and Innovation: | Regional Research Institutes | 22,408 | Tourism Infrastructure Fund | 17,000",,none,These institutes focus on regional research and development initiatives.
institutional_panel,New Zealand,2020,Regional Research Institutes,Regional Research Institutes,science_agency,modern_portfolio_component,Modern portfolio component with narrower regional scope.,gap,missing,,,,,,,,,,gap_in_final_series,,Year not in raw_rows — documents may not be parsed yet,reextract,gap: no matching rows in this year
institutional_panel,New Zealand,2021,Regional Research Institutes,Regional Research Institutes,science_agency,modern_portfolio_component,Modern portfolio component with narrower regional scope.,observed,ok,8522000.0,dollar,NZD,line_item,2021_Appropriation Estimates Act.pdf,11.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2021_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_50aa5a505213__2021_Appropriation_Estimates_Act.txt.gz,Regional Research Institutes,verified_against_compiled_series,"36,501 | Research, Science and Innovation: | Regional Research Institutes | 8,522 | Tourism Infrastructure Fund | 16,500",,none,These institutes focus on regional research and development initiatives.
institutional_panel,New Zealand,2022,Regional Research Institutes,Regional Research Institutes,science_agency,modern_portfolio_component,Modern portfolio component with narrower regional scope.,observed,ok,7801000.0,dollar,NZD,line_item,2022_Appropriation Estimates Act.pdf,10.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/2022_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_f44accf0bd97__2022_Appropriation_Estimates_Act.txt.gz,Regional Research Institutes,verified_against_compiled_series,"4,500 | Research, Science and Innovation: | Regional Research Institutes | 7,801 | Tourism Infrastructure Fund | 10,000",,none,These institutes focus on regional research and development initiatives.
institutional_panel,New Zealand,1990,"Research, Science and Technology Vote (New Zealand)","Research, Science and Technology Vote (New Zealand)",rd_ministry,vote_anchor,Best direct vote-level anchor for the pre-MBIE transition era.,gap,missing,,,,,,,,,,gap_in_final_series,,Year has 2 parsed files but agency not found. May be in a non-table section or different document.,reextract,Documented vote-level total for the FRST / RST transition era.
institutional_panel,New Zealand,1995,"Research, Science and Technology Vote (New Zealand)","Research, Science and Technology Vote (New Zealand)",rd_ministry,vote_anchor,Best direct vote-level anchor for the pre-MBIE transition era.,gap,missing,,,,,,,,,,gap_in_final_series,,Year not in raw_rows — documents may not be parsed yet,reextract,Documented vote-level total for the FRST / RST transition era.
institutional_panel,New Zealand,1996,"Research, Science and Technology Vote (New Zealand)","Research, Science and Technology Vote (New Zealand)",rd_ministry,vote_anchor,Best direct vote-level anchor for the pre-MBIE transition era.,observed,ok,267699000.0,dollar,NZD,section_total,1996_Appropriation Estimates Act.pdf,23.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1996_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_b8a73c2e1b0d__1996_Appropriation_Estimates_Act.txt.gz,"Total for Research, Science and Technology",verified_against_compiled_series,,,none,Documented vote-level total for the FRST / RST transition era.
institutional_panel,New Zealand,1997,"Research, Science and Technology Vote (New Zealand)","Research, Science and Technology Vote (New Zealand)",rd_ministry,vote_anchor,Best direct vote-level anchor for the pre-MBIE transition era.,observed,ok,287465000.0,dollar,NZD,section_total,1997_Appropriation Estimates Act.pdf,24.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1997_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_3b05f0109ae9__1997_Appropriation_Estimates_Act.txt.gz,"Total for Research, Science and Technology",verified_against_compiled_series,"Column I | Vote | Prime Minister and | Cabinet-con- | tinued | Racing | Research, Science | and Technology | Column .2 | Page Reference",,none,Documented vote-level total for the FRST / RST transition era.
institutional_panel,New Zealand,1998,"Research, Science and Technology Vote (New Zealand)","Research, Science and Technology Vote (New Zealand)",rd_ministry,vote_anchor,Best direct vote-level anchor for the pre-MBIE transition era.,observed,ok,317335000.0,dollar,NZD,section_total,1998_Appropriation Estimates Act.pdf,24.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1998_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_88575f60fa8f__1998_Appropriation_Estimates_Act.txt.gz,Total for Vote Science and Innovation,verified_against_compiled_series,,,none,Documented vote-level total for the FRST / RST transition era.
institutional_panel,New Zealand,1999,"Research, Science and Technology Vote (New Zealand)","Research, Science and Technology Vote (New Zealand)",rd_ministry,vote_anchor,Best direct vote-level anchor for the pre-MBIE transition era.,observed,ok,326985000.0,dollar,NZD,section_total,1999_Appropriation Estimates Act.pdf,25.0,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/New Zealand/1999_Appropriation Estimates Act.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/output/budget/full_text/New Zealand/pdf_f7c1a769f922__1999_Appropriation_Estimates_Act.txt.gz,Total for Vote Science and Innovation,verified_against_compiled_series,,,none,Documented vote-level total for the FRST / RST transition era.
institutional_panel,New Zealand,2001,"Research, Science and Technology Vote (New Zealand)","Research, Science and Technology Vote (New Zealand)",rd_ministry,vote_anchor,Best direct vote-level anchor for the pre-MBIE transition era.,gap,missing,,,,,,,,,,gap_in_final_series,,Year not in raw_rows — documents may not be parsed yet,reextract,Documented vote-level total for the FRST / RST transition era.
