canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
FFG (Forschungsfoerderungsgesellschaft),science_agency,1994,1994_Austria.pdf,Forschungsförderungsfonds für die gewerbliche Wirtschaft (FFF),200.0,Science and Research,0,323,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,1995,1995_Austria.pdf,Forschungsförderungsfonds für die gewerbliche Wirtschaft (FFF),300.0,Science and Research,0,353,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,1996,1996_Austria_proposal.pdf,Forschungsförderungsfonds für die gewerbliche Wirtschaft (FFF),120.0,Science and Research,0,396,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,1997,1997_Austria_proposal.pdf,Forschungsförderungsfonds für die gewerbliche Wirtschaft (FFF),380.0,Science and Research,0,515,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,1997,1997_Austria_proposal.pdf,Forschungsförderungsfonds für die gewerbliche Wirtschaft (FFF),,Research and Science,0,562,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2000,2000_Austria.pdf,Forschungsförderungsfonds für die gewerbliche Wirtschaft (FFF),0.0,Science and Research,0,678,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2002,2002_Austria.pdf,Forschungsförderungsgesellschaft (FFG),,Economy,0,825,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2004,2004_Austria.pdf,Technologie- u. Forschungsförderung (gewerbliche) /FFF,58.0,Economic and Technical Research/Technology,0,890,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2005,2005 Anlagen COO_2026_100_2_151164.pdf,Förderung der Forschungsförderungsgesellschaft mbH (FFG),,Science and Research,0,906,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2006,2006 Anlagen COO_2026_100_2_189726.pdf,Forschungsförderungs GmbH (FFG),,Research Promotion GmbH (FFG),0,955,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2006,2006 Anlagen COO_2026_100_2_189726.pdf,Forschungsförderungsgesellschaft (FFG),,Economy,0,962,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2009,2009 Anlagen COO_2026_100_2_539063.pdf,Forschungsförderungsgesellschaft (FFG),0.0,Economy,0,1050,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2011,2011 Anlagen COO_2026_100_2_642644.pdf,Forschungsförderungsgesellschaft (FFG),96.9,Science and Research,0,1109,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2012,2012 Anlagen COO_2026_100_2_717880.pdf,Forschungsförderungsgesellschaft (FFG),100.8,Economy (Research),0,1143,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2012,2012 Anlagen COO_2026_100_2_717880.pdf,Forschungsförderungsgesellschaft (FFG),3.9,Economy (Research),0,1156,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2013,2013 Anlagen COO_2026_100_2_820081.pdf,Forschungsförderungsgesellschaft (FFG),96.108,Economy,0,1190,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2016,2016 Anlagen COO_2026_100_2_1160018.pdf,FFG - Forschungsförderungsgesellschaft,,Economy,0,1285,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2017,2017 Anlagen COO_2026_100_2_1315468.pdf,Forschungsförderungsgesellschaft (FFG),0.002,Economy (Research),0,1336,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2019,2019 Anlagen COO_2026_100_2_1516401.pdf,Forschungsförderungsgesellschaft (FFG),97.68,Economy (Research),0,1414,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2020,2020 Anlagen COO_2026_100_2_1750563.pdf,Forschungsförderungsgesellschaft (FFG),,Economy,0,1450,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2021,2021 Anlagen COO_2026_100_2_1814939.pdf,Forschungsförderungsgesellschaft (FFG),1.791,Economy (Research),0,1484,True
FFG (Forschungsfoerderungsgesellschaft),science_agency,2022,2022 Anlagen_0001_244184DB_8F25_451C_846B_6C4C7BD15ADA.pdf,Forschungsförderungsgesellschaft (FFG),170.396,Economy (Research),0,1522,True
