country,year,issue_type,issue_label,missing_agency_years,outlier_agency_years,actions,gap_subtypes,agencies,run_docs_for_year,zero_row_docs_for_year,queue_source_files,run_source_files,diagnosis_excerpt,criticality_rank,criticality_score,severity
Italy,2018,general_reextract_needed,Needs targeted re-extraction,8,0,reextract,,ASI — Agenzia Spaziale Italiana | CNR — Consiglio Nazionale delle Ricerche | ENEA | FIRST / FAR / FIRB — Fondi per la ricerca | FOE — Fondo Ordinario per gli Enti di ricerca | INAF — Istituto Nazionale di Astrofisica,1,0,2018 20171229_302_SO_062.pdf,2018 20171229_302_SO_062.pdf,Year not in raw_rows — documents may not be parsed yet,7,288.0,high
Italy,2019,general_reextract_needed,Needs targeted re-extraction,8,0,reextract,,ASI — Agenzia Spaziale Italiana | CNR — Consiglio Nazionale delle Ricerche | ENEA | FIRST / FAR / FIRB — Fondi per la ricerca | FOE — Fondo Ordinario per gli Enti di ricerca | INAF — Istituto Nazionale di Astrofisica,1,0,2019 20181231_302_SO_062.pdf,2019 20181231_302_SO_062.pdf,Year not in raw_rows — documents may not be parsed yet,7,288.0,high
Italy,2020,general_reextract_needed,Needs targeted re-extraction,7,0,reextract,,ASI — Agenzia Spaziale Italiana | ENEA | FIRST / FAR / FIRB — Fondi per la ricerca | FOE — Fondo Ordinario per gli Enti di ricerca | INAF — Istituto Nazionale di Astrofisica | INFN — Istituto Nazionale di Fisica Nucleare,1,0,2020 20191230_304_SO_045.pdf,2020 20191230_304_SO_045.pdf,Year not in raw_rows — documents may not be parsed yet,7,288.0,high
Italy,2021,general_reextract_needed,Needs targeted re-extraction,7,0,reextract,,CNR — Consiglio Nazionale delle Ricerche | ENEA | FIRST / FAR / FIRB — Fondi per la ricerca | FOE — Fondo Ordinario per gli Enti di ricerca | INAF — Istituto Nazionale di Astrofisica | INFN — Istituto Nazionale di Fisica Nucleare,1,0,2021 20201230_322_SO_046.pdf,2021 20201230_322_SO_046.pdf,Year not in raw_rows — documents may not be parsed yet,7,288.0,high
Italy,2022,general_reextract_needed,Needs targeted re-extraction,8,0,reextract,,ASI — Agenzia Spaziale Italiana | CNR — Consiglio Nazionale delle Ricerche | ENEA | FIRST / FAR / FIRB — Fondi per la ricerca | FOE — Fondo Ordinario per gli Enti di ricerca | INAF — Istituto Nazionale di Astrofisica,1,0,2022 20211231_310_SO_049.pdf,2022 20211231_310_SO_049.pdf,Year not in raw_rows — documents may not be parsed yet,7,288.0,high
Italy,2023,general_reextract_needed,Needs targeted re-extraction,8,0,reextract,,ASI — Agenzia Spaziale Italiana | CNR — Consiglio Nazionale delle Ricerche | ENEA | FIRST / FAR / FIRB — Fondi per la ricerca | FOE — Fondo Ordinario per gli Enti di ricerca | INAF — Istituto Nazionale di Astrofisica,1,0,2023 20221229_303_SO_043.pdf,2023 20221229_303_SO_043.pdf,Year not in raw_rows — documents may not be parsed yet,7,288.0,high
Italy,2024,general_reextract_needed,Needs targeted re-extraction,6,0,reextract,,CNR — Consiglio Nazionale delle Ricerche | FIRST / FAR / FIRB — Fondi per la ricerca | FOE — Fondo Ordinario per gli Enti di ricerca | INAF — Istituto Nazionale di Astrofisica | INFN — Istituto Nazionale di Fisica Nucleare | PRIN — Progetti di Rilevante Interesse Nazionale,2,0,2024 20231230_303_SO_040-1.pdf | 2024 20231230_303_SO_040.pdf,2024 20231230_303_SO_040-1.pdf | 2024 20231230_303_SO_040.pdf,Year not in raw_rows — documents may not be parsed yet,7,288.0,high
Mexico,1986,general_reextract_needed,Needs targeted re-extraction,10,0,reextract,,CICY — Centro de Investigación Científica de Yucatán (Mexico) | CIMAT — Centro de Investigación en Matemáticas (Mexico) | CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | CINVESTAV — Centro de Investigación y Estudios Avanzados (Mexico) | CONACYT / CONAHCyT — Ramo 38 (Mexico) | Centros Públicos de Investigación CONACYT (Mexico),1,0,1986 31121985-MAT.pdf,1986 31121985-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,1987,general_reextract_needed,Needs targeted re-extraction,10,0,reextract,,CICY — Centro de Investigación Científica de Yucatán (Mexico) | CIMAT — Centro de Investigación en Matemáticas (Mexico) | CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | CINVESTAV — Centro de Investigación y Estudios Avanzados (Mexico) | CONACYT / CONAHCyT — Ramo 38 (Mexico) | Centros Públicos de Investigación CONACYT (Mexico),1,0,1987 31121986-MAT.pdf,1987 31121986-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2001,general_reextract_needed,Needs targeted re-extraction,10,0,reextract,,CICY — Centro de Investigación Científica de Yucatán (Mexico) | CIMAT — Centro de Investigación en Matemáticas (Mexico) | CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | CINVESTAV — Centro de Investigación y Estudios Avanzados (Mexico) | CONACYT / CONAHCyT — Ramo 38 (Mexico) | Centros Públicos de Investigación CONACYT (Mexico),1,0,2001 31122000-MAT.pdf,2001 31122000-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2002,general_reextract_needed,Needs targeted re-extraction,10,0,reextract,,CICY — Centro de Investigación Científica de Yucatán (Mexico) | CIMAT — Centro de Investigación en Matemáticas (Mexico) | CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | CINVESTAV — Centro de Investigación y Estudios Avanzados (Mexico) | CONACYT / CONAHCyT — Ramo 38 (Mexico) | Centros Públicos de Investigación CONACYT (Mexico),1,0,2002 01012002-MAT.pdf,2002 01012002-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2003,general_reextract_needed,Needs targeted re-extraction,9,0,reextract,,"CICY — Centro de Investigación Científica de Yucatán (Mexico) | CIMAT — Centro de Investigación en Matemáticas (Mexico) | CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | CINVESTAV — Centro de Investigación y Estudios Avanzados (Mexico) | CONACYT / CONAHCyT — Ramo 38 (Mexico) | INIFAP — Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias (Mexico)",1,0,2003 30122002-MAT.pdf,2003 30122002-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2006,general_reextract_needed,Needs targeted re-extraction,7,0,reextract,,"CICY — Centro de Investigación Científica de Yucatán (Mexico) | CIMAT — Centro de Investigación en Matemáticas (Mexico) | CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | Centros Públicos de Investigación CONACYT (Mexico) | INIFAP — Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias (Mexico) | ININ — Instituto Nacional de Investigaciones Nucleares (Mexico)",1,0,2006 22122005-MAT.pdf,2006 22122005-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2007,general_reextract_needed,Needs targeted re-extraction,6,0,reextract,,"CICY — Centro de Investigación Científica de Yucatán (Mexico) | CIMAT — Centro de Investigación en Matemáticas (Mexico) | CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | Centros Públicos de Investigación CONACYT (Mexico) | INIFAP — Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias (Mexico) | ININ — Instituto Nacional de Investigaciones Nucleares (Mexico)",1,0,2007 28122006-MAT.pdf,2007 28122006-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2008,general_reextract_needed,Needs targeted re-extraction,8,0,reextract,,"CICY — Centro de Investigación Científica de Yucatán (Mexico) | CIMAT — Centro de Investigación en Matemáticas (Mexico) | CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | CINVESTAV — Centro de Investigación y Estudios Avanzados (Mexico) | INIFAP — Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias (Mexico) | ININ — Instituto Nacional de Investigaciones Nucleares (Mexico)",1,0,2008 13122007-MAT.pdf,2008 13122007-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2009,general_reextract_needed,Needs targeted re-extraction,6,0,reextract,,"CICY — Centro de Investigación Científica de Yucatán (Mexico) | CIMAT — Centro de Investigación en Matemáticas (Mexico) | CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | Centros Públicos de Investigación CONACYT (Mexico) | INIFAP — Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias (Mexico) | ININ — Instituto Nacional de Investigaciones Nucleares (Mexico)",1,0,2009 28112008-MAT.pdf,2009 28112008-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2010,general_reextract_needed,Needs targeted re-extraction,9,0,reextract,,"CICY — Centro de Investigación Científica de Yucatán (Mexico) | CIMAT — Centro de Investigación en Matemáticas (Mexico) | CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | CINVESTAV — Centro de Investigación y Estudios Avanzados (Mexico) | Centros Públicos de Investigación CONACYT (Mexico) | INIFAP — Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias (Mexico)",1,0,2010 07122009-MAT.pdf,2010 07122009-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2011,general_reextract_needed,Needs targeted re-extraction,4,0,reextract,,"Centros Públicos de Investigación CONACYT (Mexico) | INIFAP — Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias (Mexico) | IPN — Instituto Politécnico Nacional (Mexico) | Mexican Space Agency",1,0,2011 07122010-MAT.pdf,2011 07122010-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2012,general_reextract_needed,Needs targeted re-extraction,16,0,reextract,,CIATEQ Advanced Technology Center | CICY — Centro de Investigación Científica de Yucatán (Mexico) | CIMAT — Centro de Investigación en Matemáticas (Mexico) | CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | CINVESTAV — Centro de Investigación y Estudios Avanzados (Mexico) | Centros Públicos de Investigación CONACYT (Mexico),1,0,2012 12122011-MAT.pdf,2012 12122011-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2013,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,Centros Públicos de Investigación CONACYT (Mexico) | ININ — Instituto Nacional de Investigaciones Nucleares (Mexico),1,0,2013 27122012-MAT.pdf,2013 27122012-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2014,general_reextract_needed,Needs targeted re-extraction,6,0,reextract,,"Centros Públicos de Investigación CONACYT (Mexico) | Ecology Institute | INIFAP — Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias (Mexico) | ININ — Instituto Nacional de Investigaciones Nucleares (Mexico) | IPN — Instituto Politécnico Nacional (Mexico) | UNAM — Universidad Nacional Autónoma de México (Mexico)",1,0,2014 03122013-MAT.pdf,2014 03122013-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2015,general_reextract_needed,Needs targeted re-extraction,16,0,reextract,,CIATEQ Advanced Technology Center | CICY — Centro de Investigación Científica de Yucatán (Mexico) | CIMAT — Centro de Investigación en Matemáticas (Mexico) | CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | CINVESTAV — Centro de Investigación y Estudios Avanzados (Mexico) | Centros Públicos de Investigación CONACYT (Mexico),1,0,2015 03122014-MAT.pdf,2015 03122014-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2016,general_reextract_needed,Needs targeted re-extraction,5,0,reextract,,CINVESTAV — Centro de Investigación y Estudios Avanzados (Mexico) | Centros Públicos de Investigación CONACYT (Mexico) | ININ — Instituto Nacional de Investigaciones Nucleares (Mexico) | IPN — Instituto Politécnico Nacional (Mexico) | UNAM — Universidad Nacional Autónoma de México (Mexico),1,0,2016 27112015-MAT.pdf,2016 27112015-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2017,general_reextract_needed,Needs targeted re-extraction,4,0,reextract,,"CINVESTAV — Centro de Investigación y Estudios Avanzados (Mexico) | INIFAP — Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias (Mexico) | IPN — Instituto Politécnico Nacional (Mexico) | UNAM — Universidad Nacional Autónoma de México (Mexico)",1,0,2017 30112016-MAT.pdf,2017 30112016-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2018,general_reextract_needed,Needs targeted re-extraction,6,0,reextract,,"CICY — Centro de Investigación Científica de Yucatán (Mexico) | CIMAT — Centro de Investigación en Matemáticas (Mexico) | CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | Centros Públicos de Investigación CONACYT (Mexico) | INIFAP — Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias (Mexico) | Mexican Space Agency",1,0,2018 29112017-MAT.pdf,2018 29112017-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2020,general_reextract_needed,Needs targeted re-extraction,8,0,reextract,,"CICY — Centro de Investigación Científica de Yucatán (Mexico) | CIMAT — Centro de Investigación en Matemáticas (Mexico) | CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | CONACYT / CONAHCyT — Ramo 38 (Mexico) | Centros Públicos de Investigación CONACYT (Mexico) | INIFAP — Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias (Mexico)",1,0,2020 11122019-MAT.pdf,2020 11122019-MAT.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2021,general_reextract_needed,Needs targeted re-extraction,5,0,reextract,,"CICY — Centro de Investigación Científica de Yucatán (Mexico) | Centros Públicos de Investigación CONACYT (Mexico) | INIFAP — Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias (Mexico) | IPN — Instituto Politécnico Nacional (Mexico) | Mexican Space Agency",1,0,2021 .pdf,2021 .pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Mexico,2024,general_reextract_needed,Needs targeted re-extraction,4,0,reextract,,"CIMAV — Centro de Investigación en Materiales Avanzados (Mexico) | Centros Públicos de Investigación CONACYT (Mexico) | INIFAP — Instituto Nacional de Investigaciones Forestales, Agrícolas y Pecuarias (Mexico) | ININ — Instituto Nacional de Investigaciones Nucleares (Mexico)",1,0,2024 25112023-VES.pdf,2024 25112023-VES.pdf,Year not in raw_rows — documents may not be parsed yet,8,287.0,high
Portugal,1977,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 1977.pdf,Lei orcamento para 1977.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,1985,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 1985.pdf,Lei orcamento para 1985.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,1986,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 1986.pdf,Lei orcamento para 1986.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,1988,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 1988.pdf,Lei orcamento para 1988.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,1989,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 1989.pdf,Lei orcamento para 1989.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,1990,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 1990.pdf,Lei orcamento para 1990.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,1991,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 1991.pdf,Lei orcamento para 1991.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,1992,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 1992.pdf,Lei orcamento para 1992.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,1993,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 1993.pdf,Lei orcamento para 1993.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,1994,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 1994.pdf,Lei orcamento para 1994.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,1995,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 1995.pdf,Lei orcamento para 1995.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,1996,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 1996.pdf,Lei orcamento para 1996.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,1997,general_reextract_needed,Needs targeted re-extraction,3,0,reextract,,FCT — Fundação para a Ciência e a Tecnologia (Portugal) | JNICT — Junta Nacional de Investigação Científica e Tecnológica (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2,0,1997 02040557.pdf | Lei orcamento para 1997.pdf,1997 02040557.pdf | Lei orcamento para 1997.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,1998,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 1998.pdf,Lei orcamento para 1998.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,1999,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 1999.pdf,Lei orcamento para 1999.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2000,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,FCT — Fundação para a Ciência e a Tecnologia (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 2000.pdf,Lei orcamento para 2000.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2001,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,FCT — Fundação para a Ciência e a Tecnologia (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,2001 8e5ae31a-7057-4541-a78a-5e464e0fe30b.pdf,2001 8e5ae31a-7057-4541-a78a-5e464e0fe30b.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2002,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,FCT — Fundação para a Ciência e a Tecnologia (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 2002.pdf,Lei orcamento para 2002.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2003,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,FCT — Fundação para a Ciência e a Tecnologia (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 2003.pdf,Lei orcamento para 2003.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2004,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,FCT — Fundação para a Ciência e a Tecnologia (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 2004.pdf,Lei orcamento para 2004.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2005,general_reextract_needed,Needs targeted re-extraction,2,0,reextract,,FCT — Fundação para a Ciência e a Tecnologia (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),1,0,Lei orcamento para 2005.pdf,Lei orcamento para 2005.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2006,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,FCT — Fundação para a Ciência e a Tecnologia (Portugal),1,0,2006 00020361.pdf,2006 00020361.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2009,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,ANI — Agência Nacional de Inovação (Portugal),1,0,Lei orcamento para 2009.pdf,Lei orcamento para 2009.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2010,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,ANI — Agência Nacional de Inovação (Portugal),1,0,Lei orcamento para 2010.pdf,Lei orcamento para 2010.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2011,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,ANI — Agência Nacional de Inovação (Portugal),2,0,Lei orcamento para 2011.pdf,Lei orcamento para 2011.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2012,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,ANI — Agência Nacional de Inovação (Portugal),2,0,Lei orcamento para 2012.pdf,Lei orcamento para 2012.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2013,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,ANI — Agência Nacional de Inovação (Portugal),2,0,Lei orcamento para 2013.pdf,Lei orcamento para 2013.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2014,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,ANI — Agência Nacional de Inovação (Portugal),2,0,Lei orcamento para 2014.pdf,Lei orcamento para 2014.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2015,general_reextract_needed,Needs targeted re-extraction,1,0,reextract,,ANI — Agência Nacional de Inovação (Portugal),1,0,Lei orcamento para 2015.pdf,Lei orcamento para 2015.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2021,general_reextract_needed,Needs targeted re-extraction,3,0,reextract,,ANI — Agência Nacional de Inovação (Portugal) | FCT — Fundação para a Ciência e a Tecnologia (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2,0,Lei orcamento para 2021.pdf,Lei orcamento para 2021.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2022,general_reextract_needed,Needs targeted re-extraction,3,0,reextract,,ANI — Agência Nacional de Inovação (Portugal) | FCT — Fundação para a Ciência e a Tecnologia (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),2,0,Lei orcamento para 2022.pdf,Lei orcamento para 2022.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2023,general_reextract_needed,Needs targeted re-extraction,3,0,reextract,,ANI — Agência Nacional de Inovação (Portugal) | FCT — Fundação para a Ciência e a Tecnologia (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),4,0,Lei orcamento para 2023.pdf,Lei orcamento para 2023.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2024,general_reextract_needed,Needs targeted re-extraction,3,0,reextract,,ANI — Agência Nacional de Inovação (Portugal) | FCT — Fundação para a Ciência e a Tecnologia (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),6,0,Lei orcamento para 2024.pdf,Lei orcamento para 2024.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Portugal,2025,general_reextract_needed,Needs targeted re-extraction,3,0,reextract,,ANI — Agência Nacional de Inovação (Portugal) | FCT — Fundação para a Ciência e a Tecnologia (Portugal) | LNEC — Laboratório Nacional de Engenharia Civil (Portugal),4,0,2025 BOE2025_doc01_Lei.pdf,2025 BOE2025_doc01_Lei.pdf,Year not in raw_rows — documents may not be parsed yet,9,266.0,high
Poland,1991,document_changed_or_not_comparable,Document changed / not comparable,2,0,,"documented_but_not_comparable, real_missing",CERN (Polish contribution) | KBN (Komitet Badań Naukowych),1,0,,1991 text.pdf,"documented_but_not_comparable: Original has a KBN total in 'w milionach złotych', but it is a pre-redenomination old-zloty context and was removed for comparability rather than missingness. Source audit: 1991 text.pdf p. 21. | real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass.",10,218.0,high
Poland,1992,general_reextract_needed,Needs targeted re-extraction,1,0,,real_missing,CERN (Polish contribution),1,0,,1992 text.pdf,real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass.,10,218.0,high
Poland,1993,general_reextract_needed,Needs targeted re-extraction,1,0,,real_missing,CERN (Polish contribution),1,0,,1993 text.pdf,real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass.,10,218.0,high
Poland,1996,document_changed_or_not_comparable,Document changed / not comparable,3,0,,"documented_but_not_comparable, real_missing",CERN (Polish contribution) | KBN (Komitet Badań Naukowych) | PAN (Polska Akademia Nauk),1,0,,1996 text.pdf,"real_missing: Quick scan did not surface a confirmed clean PAN appropriation for this year during the manual pass. Source audit: 1996 text.pdf. | documented_but_not_comparable: The available extracted KBN mention is only a very small 5,920-thousand row, which behaves like a weak sub-line rather than a defensible main annual appropriation. Source audit: 1996 text.pdf p. 11. | real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass.",10,218.0,high
Poland,1998,general_reextract_needed,Needs targeted re-extraction,1,0,,real_missing,CERN (Polish contribution),1,0,,1998 text.pdf,real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass.,10,218.0,high
Poland,1999,parsed_but_zero_rows,Document ran but returned zero rows,1,0,,real_missing,CERN (Polish contribution),2,1,,1999 D1999017015402.pdf | 1999 text.pdf,real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass.,10,218.0,high
Poland,2008,general_reextract_needed,Needs targeted re-extraction,1,0,,real_missing,CERN (Polish contribution),1,0,,2008 text.pdf,real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass.,10,218.0,high
Poland,2010,general_reextract_needed,Needs targeted re-extraction,1,0,,real_missing,CERN (Polish contribution),1,0,,2010 text.pdf,real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass.,10,218.0,high
Poland,2011,general_reextract_needed,Needs targeted re-extraction,1,0,,real_missing,CERN (Polish contribution),1,0,,2011 text.pdf,real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass.,10,218.0,high
Poland,2013,general_reextract_needed,Needs targeted re-extraction,1,0,,real_missing,CERN (Polish contribution),1,0,,2013 text.pdf,real_missing: No manual evidence of a clean CERN contribution row was confirmed in this pass.,10,218.0,high
