canonical_name,category,year,source_file,entity_raw,amount_current,section_name,table_index,row_index,in_series
ANSTO / Atomic Energy Commission,science_agency,2003,2003 No1 C2008C00466.docx,Australian Nuclear Science and Technology,182025.0,Outcome 1 - Outcome 1 -,51.0,11.0,True
ANSTO / Atomic Energy Commission,science_agency,2003,2003 No1 C2008C00466.docx,Removal of spent fuel from the ANSTO site,14184.0,Outcome 2 - Outcome 2 -,55.0,10.0,True
ANSTO / Atomic Energy Commission,science_agency,2003,2003 No3 C2004A01100.docx,Australian Nuclear Science and Technology,62.0,Continued,30.0,14.0,True
ANSTO / Atomic Energy Commission,science_agency,2003,2003 No3 C2004A01100.docx,Removal of spent fuel from the ANSTO site,16.0,Outcome 2 - Outcome 2 -,32.0,6.0,True
ANSTO / Atomic Energy Commission,science_agency,2004,2004 No3 C2004A01272.docx,Australian Nuclear Science and Technology,433.0,Continued,52.0,14.0,True
ANSTO / Atomic Energy Commission,science_agency,2005,2005 No3 C2005A00035.docx,Australian Nuclear Science and Technology,326.0,Continued,45.0,17.0,True
ANSTO / Atomic Energy Commission,science_agency,2006,2006 No1 C2012C00814.docx,Australian Nuclear Science and Technology,117568.0,Continued,56.0,17.0,True
ANSTO / Atomic Energy Commission,science_agency,2006,2006 No1 C2012C00814.docx,Removal of spent fuel from the ANSTO site,316.0,Outcome 2 - Outcome 2 -,61.0,6.0,True
ANSTO / Atomic Energy Commission,science_agency,2007,2007 No1 C2012C00879.docx,Australian Nuclear Science and Technology,129653.0,Continued,52.0,14.0,True
ANSTO / Atomic Energy Commission,science_agency,2007,2007 No3 C2013C00330.DOCX,Total:	Australian Nuclear Science and Technology Organisation,11925.0,"Outcome 3 - 
Timely delivery of valued nuclear-related scientific and technical advice, services and products to government and other stakeholders",38.0,15.0,True
ANSTO / Atomic Energy Commission,science_agency,2007,2007 No3 C2013C00330.DOCX,"Outcome 2 - 
Removal of spent fuel from the ANSTO site in line with stringent safety arrangements and community views",1586.0,"Outcome 2 - 
Removal of spent fuel from the ANSTO site in line with stringent safety arrangements and community views",38.0,6.0,True
ANSTO / Atomic Energy Commission,science_agency,2008,2008 No1 C2012C00882.docx,Total:	Australian Nuclear Science and Technology Organisation,151668.0,"Outcome 3 - 
Timely delivery of valued nuclear-related scientific and technical advice, services and products to government and other stakeholders",56.0,13.0,True
ANSTO / Atomic Energy Commission,science_agency,2008,2008 No1 C2012C00882.docx,"Outcome 2 - 
Removal of spent fuel from the ANSTO site in line with stringent safety arrangements and community views",252.0,"Outcome 2 - 
Removal of spent fuel from the ANSTO site in line with stringent safety arrangements and community views",56.0,6.0,True
ANSTO / Atomic Energy Commission,science_agency,2008,2008 No2 C2010C00626.docx,Total:	Australian Nuclear Science and Technology Organisation,32400.0,Non-operating,39.0,8.0,True
ANSTO / Atomic Energy Commission,science_agency,2008,2008 No3 C2010C00751.docx,"Outcome 2 - 
Removal of spent fuel from the ANSTO site in line with stringent safety arrangements and community views",11846.0,"Outcome 2 - 
Removal of spent fuel from the ANSTO site in line with stringent safety arrangements and community views",62.0,8.0,True
ANSTO / Atomic Energy Commission,science_agency,2008,2008 No3 C2010C00751.docx,Total:	Australian Nuclear Science and Technology Organisation,1646.0,"Outcome 3 - 
Timely delivery of valued nuclear-related scientific and technical advice, services and products to government and other stakeholders",62.0,15.0,True
ANSTO / Atomic Energy Commission,science_agency,2009,2009 No1 C2013C00309.DOCX,Total:	Australian Nuclear Science and Technology Organisation,173115.0,"Outcome 3 - 
Timely delivery of valued nuclear-related scientific and technical advice, services and products to government and other stakeholders",116.0,13.0,True
ANSTO / Atomic Energy Commission,science_agency,2009,2009 No1 C2013C00309.DOCX,"Outcome 2 - 
Removal of spent fuel from the ANSTO site in line with stringent safety arrangements and community views",10079.0,"Outcome 2 - 
Removal of spent fuel from the ANSTO site in line with stringent safety arrangements and community views",116.0,6.0,True
ANSTO / Atomic Energy Commission,science_agency,2009,2009 No2 C2010C00629.docx,Australian Nuclear Science and Technology Organisation,32400.0,Payments to CAC Act bodies:,82.0,11.0,True
ANSTO / Atomic Energy Commission,science_agency,2009,2009 No2 C2010C00629.docx,"DEPARTMENT OF INNOVATION, INDUSTRY, SCIENCE AND RESEARCH FOR PAYMENT TO
AUSTRALIAN NUCLEAR SCIENCE AND TECHNOLOGY ORGANISATION",1600.0,Non-operating,84.0,4.0,True
ANSTO / Atomic Energy Commission,science_agency,2010,2010 No1 C2012C00874.docx,Total:	Australian Nuclear Science and Technology Organisation,155240.0,"Outcome 3 - 
Timely delivery of valued nuclear-related scientific and technical advice, services and products to government and other stakeholders -",113.0,17.0,True
