country,year,source_file,file_path,missing_agencies
Australia,1991,1991 DEPT C2004A04031.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1991 DEPT C2004A04031.docx,Australian Research Council (ARC)
Australia,1991,1991 DEPT C2004A04138.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1991 DEPT C2004A04138.docx,Australian Research Council (ARC)
Australia,1991,1991 No1 C2004A04029.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1991 No1 C2004A04029.docx,Australian Research Council (ARC)
Australia,1991,1991 No2 C2004A04030.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1991 No2 C2004A04030.docx,Australian Research Council (ARC)
Australia,1991,1991 No3 C2004A04104.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1991 No3 C2004A04104.docx,Australian Research Council (ARC)
Australia,1991,1991 No4 C2004A04139.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1991 No4 C2004A04139.docx,Australian Research Council (ARC)
Australia,1991,1991 No5 C2004A04140.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1991 No5 C2004A04140.docx,Australian Research Council (ARC)
Australia,1992,1992 DEPT C2004A04241.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1992 DEPT C2004A04241.docx,Australian Research Council (ARC)
Australia,1992,1992 DEPT C2004A04329.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1992 DEPT C2004A04329.docx,Australian Research Council (ARC)
Australia,1992,1992 No1 C2004A04239.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1992 No1 C2004A04239.docx,Australian Research Council (ARC)
Australia,1992,1992 No2 C2004A04240.docx,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Australia/1992 No2 C2004A04240.docx,Australian Research Council (ARC)
